EntrezGene ID	GO ID
10621	GO:0009615
10621	GO:0032728
10621	GO:0045089
10622	GO:0003899
10622	GO:0005634
10622	GO:0005666
10622	GO:0006351
10622	GO:0006359
10622	GO:0009615
10622	GO:0032728
10622	GO:0045089
10623	GO:0003677
10623	GO:0003899
10623	GO:0005634
10623	GO:0005666
10623	GO:0006351
10623	GO:0006359
10623	GO:0009615
10623	GO:0032728
10623	GO:0045089
10625	GO:0005634
10625	GO:0005654
10625	GO:0005667
10625	GO:0005681
10625	GO:0005737
10625	GO:0005856
10625	GO:0006383
10625	GO:0008380
10625	GO:0009615
10625	GO:0044419
10626	GO:0003677
10626	GO:0005515
10626	GO:0005622
10626	GO:0005737
10626	GO:0005886
10626	GO:0008270
10626	GO:0016563
10626	GO:0016605
10626	GO:0019966
10626	GO:0032089
10626	GO:0032526
10626	GO:0043193
10626	GO:0043966
10626	GO:0043967
10626	GO:0045618
10626	GO:0046683
10626	GO:0046872
10626	GO:0048386
10626	GO:0050718
10626	GO:0060416
10627	GO:0003774
10627	GO:0005509
10627	GO:0005515
10627	GO:0016459
10628	GO:0000122
10628	GO:0004857
10628	GO:0005515
10628	GO:0005634
10628	GO:0005737
10628	GO:0005758
10628	GO:0006606
10628	GO:0006979
10628	GO:0007049
10628	GO:0009612
10628	GO:0009749
10628	GO:0030216
10628	GO:0031625
10628	GO:0032355
10628	GO:0032570
10628	GO:0042127
10628	GO:0042493
10628	GO:0042542
10628	GO:0043065
10628	GO:0048008
10628	GO:0051592
10629	GO:0000118
10629	GO:0003677
10629	GO:0003702
10629	GO:0003713
10629	GO:0004402
10629	GO:0005515
10629	GO:0005634
10629	GO:0006338
10629	GO:0006352
10629	GO:0006357
10629	GO:0016986
10629	GO:0030914
10629	GO:0043966
10629	GO:0051090
10630	GO:0000902
10630	GO:0001726
10630	GO:0001946
10630	GO:0005372
10630	GO:0005886
10630	GO:0005887
10630	GO:0006833
10630	GO:0006865
10630	GO:0007275
10630	GO:0008360
10630	GO:0008517
10630	GO:0015171
10630	GO:0015250
10630	GO:0015884
10630	GO:0030027
10630	GO:0030175
10630	GO:0030324
10630	GO:0031258
10630	GO:0031527
10630	GO:0031528
10630	GO:0032587
10630	GO:0051272
10631	GO:0001501
10631	GO:0005576
10631	GO:0005578
10631	GO:0007155
10631	GO:0008201
10631	GO:0009888
10631	GO:0030198
10631	GO:0031012
10632	GO:0000276
10632	GO:0005515
10632	GO:0005739
10632	GO:0005743
10632	GO:0005753
10632	GO:0006200
10632	GO:0006811
10632	GO:0015078
10632	GO:0016020
10632	GO:0016887
10632	GO:0022857
10632	GO:0022904
10632	GO:0042776
10632	GO:0042776
10633	GO:0000166
10633	GO:0003924
10633	GO:0005525
10633	GO:0005886
10633	GO:0006184
10633	GO:0007165
10633	GO:0007264
10634	GO:0005737
10634	GO:0005856
10634	GO:0007050
10635	GO:0000724
10635	GO:0003677
10635	GO:0003690
10635	GO:0003697
10635	GO:0003723
10635	GO:0005515
10635	GO:0005634
10635	GO:0006281
10635	GO:0006310
10636	GO:0005057
10636	GO:0005092
10636	GO:0005096
10636	GO:0005096
10636	GO:0005737
10636	GO:0005819
10636	GO:0005886
10636	GO:0007051
10636	GO:0008017
10636	GO:0008277
10636	GO:0009968
10636	GO:0051301
10637	GO:0005125
10637	GO:0005160
10637	GO:0005576
10637	GO:0005615
10637	GO:0007179
10637	GO:0007275
10637	GO:0008083
10637	GO:0016049
10638	GO:0006260
10640	GO:0005737
10640	GO:0006887
10640	GO:0006892
10640	GO:0015031
10640	GO:0048278
10641	GO:0004672
10641	GO:0005515
10641	GO:0033673
10642	GO:0000166
10642	GO:0003729
10642	GO:0003730
10642	GO:0005515
10642	GO:0005634
10642	GO:0005730
10642	GO:0005737
10642	GO:0005829
10642	GO:0005886
10642	GO:0006403
10642	GO:0010494
10642	GO:0010610
10642	GO:0017148
10642	GO:0030027
10642	GO:0030529
10642	GO:0042035
10642	GO:0043197
10642	GO:0043231
10642	GO:0045182
10642	GO:0048027
10642	GO:0070934
10642	GO:0070937
10643	GO:0000166
10643	GO:0003723
10643	GO:0003730
10643	GO:0005515
10643	GO:0005634
10643	GO:0005737
10643	GO:0005829
10643	GO:0006412
10643	GO:0009653
10643	GO:0017148
10643	GO:0042035
10643	GO:0045182
10643	GO:0048027
10644	GO:0000166
10644	GO:0003723
10644	GO:0003730
10644	GO:0005515
10644	GO:0005634
10644	GO:0005737
10644	GO:0005829
10644	GO:0009653
10644	GO:0017148
10644	GO:0042035
10644	GO:0044430
10644	GO:0045182
10644	GO:0048027
10645	GO:0000165
10645	GO:0000166
10645	GO:0004683
10645	GO:0004713
10645	GO:0005509
10645	GO:0005516
10645	GO:0005524
10645	GO:0005622
10645	GO:0005737
10645	GO:0006468
10645	GO:0016740
10645	GO:0019722
10645	GO:0045859
10645	GO:0046777
10647	GO:0005488
10647	GO:0005576
10647	GO:0005615
10648	GO:0005488
10648	GO:0005576
10648	GO:0005615
10650	GO:0005739
10651	GO:0005739
10651	GO:0005741
10651	GO:0006626
10651	GO:0006839
10651	GO:0015031
10651	GO:0016020
10652	GO:0000139
10652	GO:0005484
10652	GO:0005737
10652	GO:0005739
10652	GO:0005768
10652	GO:0005783
10652	GO:0005794
10652	GO:0005829
10652	GO:0005887
10652	GO:0006888
10652	GO:0006903
10652	GO:0006904
10652	GO:0015031
10652	GO:0016020
10652	GO:0016740
10652	GO:0019706
10652	GO:0030659
10652	GO:0031201
10652	GO:0031201
10652	GO:0031410
10652	GO:0042147
10653	GO:0004866
10653	GO:0004867
10653	GO:0005576
10653	GO:0005625
10653	GO:0005737
10653	GO:0006928
10653	GO:0010951
10653	GO:0016020
10653	GO:0016021
10654	GO:0000166
10654	GO:0004631
10654	GO:0004631
10654	GO:0005515
10654	GO:0005524
10654	GO:0005625
10654	GO:0005737
10654	GO:0005777
10654	GO:0005829
10654	GO:0006468
10654	GO:0006629
10654	GO:0006695
10654	GO:0008299
10654	GO:0016740
10654	GO:0019287
10655	GO:0003677
10655	GO:0003700
10655	GO:0005634
10655	GO:0006351
10655	GO:0006355
10655	GO:0007530
10655	GO:0007548
10655	GO:0008584
10655	GO:0046872
10656	GO:0003723
10656	GO:0005515
10656	GO:0005634
10656	GO:0005730
10656	GO:0007283
10656	GO:0017124
10657	GO:0000086
10657	GO:0003677
10657	GO:0003723
10657	GO:0005070
10657	GO:0005515
10657	GO:0005634
10657	GO:0006397
10657	GO:0007049
10657	GO:0007050
10657	GO:0007165
10657	GO:0007166
10657	GO:0008283
10657	GO:0016020
10657	GO:0016564
10657	GO:0017124
10657	GO:0046831
10658	GO:0000166
10658	GO:0000900
10658	GO:0003723
10658	GO:0003729
10658	GO:0005515
10658	GO:0005625
10658	GO:0005634
10658	GO:0005737
10658	GO:0006376
10658	GO:0006397
10658	GO:0007281
10658	GO:0007286
10658	GO:0009790
10658	GO:0016246
10658	GO:0030529
10658	GO:0031369
10658	GO:0040018
10658	GO:0042835
10658	GO:0043484
10659	GO:0000166
10659	GO:0003723
10659	GO:0005515
10659	GO:0005634
10659	GO:0005737
10659	GO:0006396
10659	GO:0006397
10659	GO:0008016
10660	GO:0001947
10660	GO:0003700
10660	GO:0005634
10660	GO:0005667
10660	GO:0006355
10660	GO:0007275
10660	GO:0007399
10660	GO:0007517
10660	GO:0008285
10660	GO:0009653
10660	GO:0021920
10660	GO:0030154
10660	GO:0030528
10660	GO:0043565
10660	GO:0045665
10660	GO:0048664
10661	GO:0003677
10661	GO:0003700
10661	GO:0005622
10661	GO:0005634
10661	GO:0006351
10661	GO:0008270
10661	GO:0010843
10661	GO:0030218
10661	GO:0043193
10661	GO:0046872
10663	GO:0004930
10663	GO:0005886
10663	GO:0005886
10663	GO:0005887
10663	GO:0007186
10663	GO:0015026
10663	GO:0016494
10663	GO:0019079
10664	GO:0000775
10664	GO:0000793
10664	GO:0003700
10664	GO:0003714
10664	GO:0005515
10664	GO:0005622
10664	GO:0005634
10664	GO:0005654
10664	GO:0005730
10664	GO:0006349
10664	GO:0006351
10664	GO:0007059
10664	GO:0008270
10664	GO:0010216
10664	GO:0010628
10664	GO:0010843
10664	GO:0016563
10664	GO:0016568
10664	GO:0016584
10664	GO:0040029
10664	GO:0040030
10664	GO:0043035
10664	GO:0043565
10664	GO:0045892
10664	GO:0045893
10664	GO:0046872
10664	GO:0070602
10665	GO:0016020
10665	GO:0016021
10666	GO:0001816
10666	GO:0002860
10666	GO:0002891
10666	GO:0004872
10666	GO:0005178
10666	GO:0005886
10666	GO:0005887
10666	GO:0007155
10666	GO:0007165
10666	GO:0008037
10666	GO:0009986
10666	GO:0019901
10666	GO:0033005
10666	GO:0045121
10666	GO:0045954
10666	GO:0050776
10666	GO:0050839
10666	GO:0060369
10667	GO:0000049
10667	GO:0000166
10667	GO:0000287
10667	GO:0004826
10667	GO:0004826
10667	GO:0005524
10667	GO:0005625
10667	GO:0005737
10667	GO:0005739
10667	GO:0005759
10667	GO:0006418
10667	GO:0006432
10667	GO:0008033
10667	GO:0010467
10667	GO:0016874
10668	GO:0006950
10668	GO:0007049
10668	GO:0007050
10668	GO:0008270
10668	GO:0008285
10668	GO:0030308
10668	GO:0046872
10669	GO:0005509
10669	GO:0005576
10669	GO:0006950
10669	GO:0007049
10669	GO:0007050
10669	GO:0007155
10669	GO:0008285
10669	GO:0030308
10670	GO:0000166
10670	GO:0005515
10670	GO:0005525
10670	GO:0005634
10670	GO:0005737
10670	GO:0005764
10670	GO:0005794
10670	GO:0006915
10670	GO:0008219
10670	GO:0019048
10670	GO:0032008
10670	GO:0034613
10670	GO:0042803
10670	GO:0043231
10670	GO:0044419
10670	GO:0045919
10670	GO:0046982
10670	GO:0051219
10670	GO:0071230
10671	GO:0005737
10671	GO:0005856
10671	GO:0005869
10671	GO:0016740
10671	GO:0045502
10672	GO:0000166
10672	GO:0001569
10672	GO:0001701
10672	GO:0003924
10672	GO:0004871
10672	GO:0005515
10672	GO:0005525
10672	GO:0005834
10672	GO:0005886
10672	GO:0005886
10672	GO:0006184
10672	GO:0006184
10672	GO:0006928
10672	GO:0007165
10672	GO:0007186
10672	GO:0007189
10672	GO:0007243
10672	GO:0007266
10672	GO:0007596
10672	GO:0008360
10672	GO:0019001
10672	GO:0030154
10672	GO:0030168
10672	GO:0030334
10672	GO:0031234
10672	GO:0031526
10672	GO:0031584
10672	GO:0031683
10672	GO:0031702
10672	GO:0031752
10672	GO:0042470
10673	GO:0005102
10673	GO:0005125
10673	GO:0005164
10673	GO:0005515
10673	GO:0005576
10673	GO:0005615
10673	GO:0005625
10673	GO:0005886
10673	GO:0006955
10673	GO:0007165
10673	GO:0008283
10673	GO:0008284
10673	GO:0016021
10675	GO:0005515
10675	GO:0005624
10675	GO:0005783
10675	GO:0005789
10675	GO:0005794
10675	GO:0005886
10675	GO:0005887
10675	GO:0007275
10675	GO:0007399
10675	GO:0008083
10675	GO:0016021
10675	GO:0030154
10675	GO:0030660
10675	GO:0040008
10675	GO:0046907
10675	GO:0050804
10677	GO:0003779
10677	GO:0005737
10677	GO:0006950
10677	GO:0007010
10677	GO:0007399
10677	GO:0010976
10677	GO:0015629
10677	GO:0030424
10677	GO:0042995
10677	GO:0043005
10677	GO:0051693
10677	GO:0060271
10678	GO:0000139
10678	GO:0005794
10678	GO:0006486
10678	GO:0007411
10678	GO:0007608
10678	GO:0008150
10678	GO:0008378
10678	GO:0008499
10678	GO:0016020
10678	GO:0016021
10678	GO:0016757
10681	GO:0003924
10681	GO:0004871
10681	GO:0005634
10681	GO:0005834
10681	GO:0005886
10681	GO:0006184
10681	GO:0007165
10681	GO:0007186
10682	GO:0000247
10682	GO:0001501
10682	GO:0004769
10682	GO:0004888
10682	GO:0005783
10682	GO:0005789
10682	GO:0005792
10682	GO:0005887
10682	GO:0006695
10682	GO:0006855
10682	GO:0008203
10682	GO:0015238
10682	GO:0016020
10682	GO:0016853
10682	GO:0030097
10682	GO:0047750
10683	GO:0001501
10683	GO:0001756
10683	GO:0005112
10683	GO:0007275
10683	GO:0007386
10683	GO:0007417
10683	GO:0009888
10683	GO:0016020
10683	GO:0016021
10683	GO:0030154
10683	GO:0045746
10683	GO:0048339
10683	GO:0048712
10683	GO:0050768
10683	GO:0050769
10686	GO:0005198
10686	GO:0005886
10686	GO:0005923
10686	GO:0006811
10686	GO:0006875
10686	GO:0007588
10686	GO:0015095
10686	GO:0015693
10686	GO:0016021
10686	GO:0016338
10686	GO:0030054
10686	GO:0042802
10687	GO:0005515
10687	GO:0005634
10687	GO:0005730
10687	GO:0006915
10690	GO:0005794
10690	GO:0005975
10690	GO:0006486
10690	GO:0007399
10690	GO:0008417
10690	GO:0016020
10690	GO:0016021
10690	GO:0016757
10690	GO:0032580
10690	GO:0042355
10690	GO:0046920
10691	GO:0003677
10691	GO:0003713
10691	GO:0005488
10691	GO:0005634
10691	GO:0005737
10691	GO:0046872
10692	GO:0004930
10692	GO:0005887
10692	GO:0007186
10692	GO:0007601
10692	GO:0007602
10692	GO:0009881
10692	GO:0016020
10692	GO:0018298
10692	GO:0050896
10693	GO:0000166
10693	GO:0005524
10693	GO:0005737
10693	GO:0006457
10693	GO:0007283
10693	GO:0008565
10693	GO:0015031
10693	GO:0051082
10693	GO:0051131
10694	GO:0000166
10694	GO:0005524
10694	GO:0005737
10694	GO:0005815
10694	GO:0005829
10694	GO:0005829
10694	GO:0006457
10694	GO:0016235
10694	GO:0042623
10694	GO:0044267
10694	GO:0045111
10694	GO:0051082
10694	GO:0051084
10695	GO:0005102
10695	GO:0005783
10695	GO:0045087
10699	GO:0003050
10699	GO:0004252
10699	GO:0005044
10699	GO:0005886
10699	GO:0008233
10699	GO:0009986
10699	GO:0016021
10699	GO:0016486
10699	GO:0070008
10712	GO:0008150
10712	GO:0016020
10712	GO:0016021
10712	GO:0050699
10713	GO:0000245
10713	GO:0004221
10713	GO:0005515
10713	GO:0005622
10713	GO:0005634
10713	GO:0006397
10713	GO:0006511
10713	GO:0008270
10713	GO:0008380
10713	GO:0046872
10714	GO:0000084
10714	GO:0000278
10714	GO:0000722
10714	GO:0000723
10714	GO:0000731
10714	GO:0003887
10714	GO:0005515
10714	GO:0005634
10714	GO:0005654
10714	GO:0005654
10714	GO:0006271
10714	GO:0006281
10714	GO:0006283
10714	GO:0006284
10714	GO:0006289
10714	GO:0006297
10714	GO:0006297
10714	GO:0006298
10714	GO:0016740
10714	GO:0016779
10714	GO:0032201
10714	GO:0043625
10715	GO:0000139
10715	GO:0003674
10715	GO:0005783
10715	GO:0005789
10715	GO:0005792
10715	GO:0005794
10715	GO:0006665
10715	GO:0008610
10715	GO:0016020
10715	GO:0016021
10715	GO:0046513
10715	GO:0050291
10715	GO:0050291
10716	GO:0003677
10716	GO:0003700
10716	GO:0005622
10716	GO:0005634
10716	GO:0006351
10716	GO:0006355
10716	GO:0007411
10716	GO:0007420
10716	GO:0030902
10716	GO:0045944
10717	GO:0005215
10717	GO:0005515
10717	GO:0005625
10717	GO:0005794
10717	GO:0005802
10717	GO:0006810
10717	GO:0006886
10717	GO:0008565
10717	GO:0016192
10717	GO:0030117
10717	GO:0030131
10718	GO:0001558
10718	GO:0005576
10718	GO:0005886
10718	GO:0005887
10718	GO:0008083
10718	GO:0030297
10718	GO:0030971
10720	GO:0005783
10720	GO:0005789
10720	GO:0005792
10720	GO:0006805
10720	GO:0008152
10720	GO:0008210
10720	GO:0015020
10720	GO:0016020
10720	GO:0016021
10721	GO:0000166
10721	GO:0003684
10721	GO:0003887
10721	GO:0004386
10721	GO:0005524
10721	GO:0005654
10721	GO:0006260
10721	GO:0006281
10721	GO:0008026
10721	GO:0016740
10721	GO:0016779
10723	GO:0005215
10723	GO:0005886
10723	GO:0005887
10723	GO:0006810
10723	GO:0006811
10723	GO:0006813
10723	GO:0006814
10723	GO:0006821
10723	GO:0006884
10723	GO:0015293
10723	GO:0015379
10723	GO:0055085
10724	GO:0004402
10724	GO:0004415
10724	GO:0004563
10724	GO:0005634
10724	GO:0005737
10724	GO:0006516
10724	GO:0008415
10724	GO:0016740
10724	GO:0016798
10725	GO:0003677
10725	GO:0003700
10725	GO:0003702
10725	GO:0005634
10725	GO:0006355
10725	GO:0006366
10725	GO:0007165
10725	GO:0007588
10726	GO:0000087
10726	GO:0000236
10726	GO:0000278
10726	GO:0000910
10726	GO:0005515
10726	GO:0005634
10726	GO:0005654
10726	GO:0005737
10726	GO:0005794
10726	GO:0005829
10726	GO:0005856
10726	GO:0005874
10726	GO:0007097
10726	GO:0007275
10726	GO:0008283
10726	GO:0043434
10728	GO:0000723
10728	GO:0000781
10728	GO:0001516
10728	GO:0003720
10728	GO:0005515
10728	GO:0005697
10728	GO:0005737
10728	GO:0005829
10728	GO:0006633
10728	GO:0006692
10728	GO:0007165
10728	GO:0016853
10728	GO:0042446
10728	GO:0050220
10728	GO:0050220
10728	GO:0051082
10728	GO:0070389
10730	GO:0000166
10730	GO:0004222
10730	GO:0005524
10730	GO:0005739
10730	GO:0006508
10730	GO:0008233
10730	GO:0016020
10730	GO:0017111
10730	GO:0030163
10730	GO:0046872
10732	GO:0001673
10732	GO:0003677
10732	GO:0003700
10732	GO:0005634
10732	GO:0006355
10732	GO:0006366
10732	GO:0007275
10732	GO:0007283
10732	GO:0030528
10732	GO:0042127
10732	GO:0045595
10733	GO:0000086
10733	GO:0000166
10733	GO:0000278
10733	GO:0004674
10733	GO:0004713
10733	GO:0005515
10733	GO:0005524
10733	GO:0005634
10733	GO:0005730
10733	GO:0005737
10733	GO:0005814
10733	GO:0005829
10733	GO:0005856
10733	GO:0006468
10733	GO:0016740
10733	GO:0032154
10733	GO:0046601
10733	GO:0060707
10734	GO:0000775
10734	GO:0000795
10734	GO:0000802
10734	GO:0001673
10734	GO:0005488
10734	GO:0005634
10734	GO:0005694
10734	GO:0007049
10734	GO:0007059
10734	GO:0007126
10734	GO:0007130
10734	GO:0030893
10735	GO:0000087
10735	GO:0000236
10735	GO:0000278
10735	GO:0000775
10735	GO:0000785
10735	GO:0005515
10735	GO:0005634
10735	GO:0005654
10735	GO:0005694
10735	GO:0007062
10735	GO:0007091
10735	GO:0007126
10735	GO:0032876
10735	GO:0051301
10736	GO:0001656
10736	GO:0001822
10736	GO:0003337
10736	GO:0003700
10736	GO:0005634
10736	GO:0006351
10736	GO:0006355
10736	GO:0006606
10736	GO:0007275
10736	GO:0009653
10736	GO:0030528
10736	GO:0042474
10736	GO:0043565
10736	GO:0045596
10736	GO:0045944
10736	GO:0048704
10738	GO:0008270
10738	GO:0046872
10739	GO:0008270
10739	GO:0046872
10741	GO:0005634
10741	GO:0005737
10741	GO:0016787
10741	GO:0042127
10742	GO:0003674
10742	GO:0005575
10742	GO:0009790
10743	GO:0001501
10743	GO:0005634
10743	GO:0005737
10743	GO:0006357
10743	GO:0008270
10743	GO:0040015
10743	GO:0046872
10744	GO:0003674
10744	GO:0005634
10744	GO:0005737
10744	GO:0006259
10744	GO:0017124
10744	GO:0051276
10745	GO:0003677
10745	GO:0003700
10745	GO:0005634
10745	GO:0005783
10745	GO:0005801
10745	GO:0006351
10746	GO:0000166
10746	GO:0000187
10746	GO:0004672
10746	GO:0004674
10746	GO:0004709
10746	GO:0005524
10746	GO:0005634
10746	GO:0005737
10746	GO:0005829
10746	GO:0006468
10746	GO:0007257
10746	GO:0019901
10746	GO:0046872
10746	GO:0071260
10747	GO:0001867
10747	GO:0001867
10747	GO:0004252
10747	GO:0005509
10747	GO:0005515
10747	GO:0005576
10747	GO:0005576
10747	GO:0006508
10747	GO:0006956
10747	GO:0006958
10747	GO:0008233
10747	GO:0045087
10747	GO:0048306
10749	GO:0000166
10749	GO:0003774
10749	GO:0003777
10749	GO:0005524
10749	GO:0005737
10749	GO:0005783
10749	GO:0005794
10749	GO:0005856
10749	GO:0005874
10749	GO:0006890
10749	GO:0007018
10750	GO:0005070
10750	GO:0005737
10750	GO:0007265
10750	GO:0007267
10752	GO:0005576
10752	GO:0005578
10752	GO:0005886
10752	GO:0007155
10752	GO:0007165
10752	GO:0007275
10752	GO:0007399
10752	GO:0007411
10752	GO:0016021
10752	GO:0030154
10753	GO:0004198
10753	GO:0005509
10753	GO:0005575
10753	GO:0005622
10753	GO:0006508
10753	GO:0007586
10753	GO:0008233
10755	GO:0003779
10755	GO:0005102
10755	GO:0005515
10755	GO:0005624
10755	GO:0005625
10755	GO:0005737
10755	GO:0005829
10755	GO:0005903
10755	GO:0005938
10755	GO:0006605
10755	GO:0007186
10755	GO:0007268
10755	GO:0008021
10755	GO:0012506
10755	GO:0014047
10755	GO:0016020
10755	GO:0016023
10755	GO:0017022
10755	GO:0030139
10755	GO:0030165
10755	GO:0030511
10755	GO:0031647
10755	GO:0032435
10755	GO:0042803
10755	GO:0043197
10755	GO:0043198
10755	GO:0043542
10755	GO:0044445
10755	GO:0048167
10758	GO:0005575
10758	GO:0035556
10758	GO:0043123
10761	GO:0001890
10761	GO:0003674
10761	GO:0005575
10761	GO:0005576
10761	GO:0007275
10762	GO:0005515
10762	GO:0005634
10762	GO:0005643
10762	GO:0005654
10762	GO:0005654
10762	GO:0005975
10762	GO:0008645
10762	GO:0010827
10762	GO:0015031
10762	GO:0015758
10762	GO:0016020
10762	GO:0016032
10762	GO:0031965
10762	GO:0046907
10762	GO:0051028
10762	GO:0055085
10763	GO:0003674
10763	GO:0005198
10763	GO:0005622
10763	GO:0005737
10763	GO:0005882
10763	GO:0007275
10763	GO:0007417
10763	GO:0007420
10763	GO:0010212
10763	GO:0019215
10763	GO:0030844
10763	GO:0031076
10763	GO:0031667
10763	GO:0042493
10763	GO:0043066
10763	GO:0045111
10763	GO:0048858
10763	GO:2000179
10765	GO:0003677
10765	GO:0003700
10765	GO:0003714
10765	GO:0005515
10765	GO:0005622
10765	GO:0005634
10765	GO:0005730
10765	GO:0006351
10765	GO:0008270
10765	GO:0016491
10765	GO:0016568
10765	GO:0016702
10765	GO:0034647
10765	GO:0034648
10765	GO:0034720
10765	GO:0034721
10765	GO:0043231
10765	GO:0045892
10765	GO:0046872
10765	GO:0055114
10766	GO:0005634
10766	GO:0005737
10766	GO:0007292
10766	GO:0008285
10766	GO:0010468
10766	GO:0042809
10766	GO:0045671
10766	GO:0045778
10767	GO:0000166
10767	GO:0003746
10767	GO:0003924
10767	GO:0005525
10767	GO:0006412
10767	GO:0007165
10768	GO:0004013
10768	GO:0005783
10768	GO:0006730
10768	GO:0016787
10769	GO:0000166
10769	GO:0000278
10769	GO:0004674
10769	GO:0004871
10769	GO:0005515
10769	GO:0005524
10769	GO:0006468
10769	GO:0007165
10769	GO:0043123
10771	GO:0000122
10771	GO:0003677
10771	GO:0005634
10771	GO:0005730
10771	GO:0007049
10771	GO:0008270
10771	GO:0008283
10771	GO:0043231
10771	GO:0044419
10771	GO:0046872
10772	GO:0000166
10772	GO:0000244
10772	GO:0000375
10772	GO:0000398
10772	GO:0003723
10772	GO:0005515
10772	GO:0005634
10772	GO:0005654
10772	GO:0005737
10772	GO:0006376
10772	GO:0006406
10772	GO:0016482
10772	GO:0016607
10772	GO:0048025
10772	GO:0050733
10772	GO:0051082
10773	GO:0003677
10773	GO:0005622
10773	GO:0005634
10773	GO:0008270
10773	GO:0046872
10775	GO:0000172
10775	GO:0003723
10775	GO:0004526
10775	GO:0004540
10775	GO:0005515
10775	GO:0005634
10775	GO:0005655
10775	GO:0005730
10775	GO:0006364
10775	GO:0006379
10775	GO:0008033
10775	GO:0016787
10775	GO:0030677
10775	GO:0042802
10776	GO:0000086
10776	GO:0005102
10776	GO:0005737
10776	GO:0007067
10776	GO:0008601
10776	GO:0015459
10776	GO:0019212
10776	GO:0045722
10776	GO:0046326
10776	GO:0051721
10777	GO:0003674
10777	GO:0003676
10777	GO:0005575
10777	GO:0005737
10777	GO:0008150
10777	GO:0034605
10780	GO:0003677
10780	GO:0005622
10780	GO:0005634
10780	GO:0006355
10780	GO:0008270
10780	GO:0046872
10781	GO:0003677
10781	GO:0005622
10781	GO:0005634
10781	GO:0006355
10781	GO:0008270
10781	GO:0046872
10782	GO:0003700
10782	GO:0003714
10782	GO:0005515
10782	GO:0005622
10782	GO:0005634
10782	GO:0005730
10782	GO:0005737
10782	GO:0005813
10782	GO:0006351
10782	GO:0006355
10782	GO:0008270
10782	GO:0016032
10782	GO:0043565
10782	GO:0046872
10783	GO:0000166
10783	GO:0000287
10783	GO:0004674
10783	GO:0004871
10783	GO:0005515
10783	GO:0005524
10783	GO:0005634
10783	GO:0005737
10783	GO:0006468
10783	GO:0006915
10783	GO:0007049
10783	GO:0007059
10783	GO:0007067
10783	GO:0007165
10783	GO:0018105
10783	GO:0019894
10783	GO:0019901
10783	GO:0030071
10783	GO:0043123
10783	GO:0051301
10785	GO:0005515
10785	GO:0005634
10785	GO:0005654
10785	GO:0005737
10785	GO:0006400
10785	GO:0008176
10786	GO:0005436
10786	GO:0005737
10786	GO:0005783
10786	GO:0005789
10786	GO:0005887
10786	GO:0006811
10786	GO:0006814
10786	GO:0006817
10786	GO:0006855
10786	GO:0008308
10786	GO:0008514
10786	GO:0015143
10786	GO:0015238
10786	GO:0015293
10786	GO:0015562
10786	GO:0015711
10786	GO:0015747
10786	GO:0015760
10786	GO:0015893
10786	GO:0016020
10786	GO:0016324
10786	GO:0019534
10786	GO:0031526
10786	GO:0044070
10786	GO:0046415
10786	GO:0048471
10787	GO:0005515
10787	GO:0005886
10787	GO:0006915
10787	GO:0007417
10787	GO:0016021
10787	GO:0031258
10787	GO:0042995
10788	GO:0003779
10788	GO:0005095
10788	GO:0005099
10788	GO:0005515
10788	GO:0005516
10788	GO:0005622
10788	GO:0007165
10788	GO:0015629
10788	GO:0051056
10791	GO:0005794
10791	GO:0005802
10791	GO:0005886
10791	GO:0005887
10791	GO:0007275
10791	GO:0007517
10791	GO:0007519
10791	GO:0012505
10791	GO:0016192
10791	GO:0030154
10793	GO:0003677
10793	GO:0005622
10793	GO:0005634
10793	GO:0006355
10793	GO:0008270
10793	GO:0046872
10794	GO:0003677
10794	GO:0005622
10794	GO:0005634
10794	GO:0006355
10794	GO:0008270
10794	GO:0046872
10795	GO:0003677
10795	GO:0003700
10795	GO:0005622
10795	GO:0005634
10795	GO:0006351
10795	GO:0006355
10795	GO:0008270
10795	GO:0046872
10797	GO:0000287
10797	GO:0004477
10797	GO:0004487
10797	GO:0004488
10797	GO:0005515
10797	GO:0005739
10797	GO:0006730
10797	GO:0009396
10797	GO:0016491
10797	GO:0016787
10797	GO:0042301
10797	GO:0046653
10797	GO:0055114
10798	GO:0004872
10798	GO:0004984
10798	GO:0005886
10798	GO:0007165
10798	GO:0007608
10798	GO:0016021
10798	GO:0050896
10799	GO:0004526
10799	GO:0005515
10799	GO:0005634
10799	GO:0005655
10799	GO:0005730
10799	GO:0008033
10799	GO:0016787
10800	GO:0004872
10800	GO:0004974
10800	GO:0005624
10800	GO:0005886
10800	GO:0005886
10800	GO:0005887
10800	GO:0006816
10800	GO:0006935
10800	GO:0006952
10800	GO:0006954
10800	GO:0007204
10800	GO:0007585
10800	GO:0045907
10801	GO:0000166
10801	GO:0001725
10801	GO:0003924
10801	GO:0005515
10801	GO:0005525
10801	GO:0005737
10801	GO:0005856
10801	GO:0005874
10801	GO:0006184
10801	GO:0007049
10801	GO:0048471
10801	GO:0051291
10801	GO:0051301
10802	GO:0000139
10802	GO:0003674
10802	GO:0005737
10802	GO:0005783
10802	GO:0005789
10802	GO:0005794
10802	GO:0005829
10802	GO:0006886
10802	GO:0006888
10802	GO:0006888
10802	GO:0008270
10802	GO:0012507
10802	GO:0016020
10802	GO:0016044
10802	GO:0016192
10802	GO:0018279
10802	GO:0030127
10802	GO:0043687
10802	GO:0044267
10802	GO:0048208
10802	GO:0048471
